Hollowed Bodies,Cannibal Corpse,0.000593,0.36288,185.8,0.994451,0.010216,1,0.258053,-2.731,1,0.270222,194.019,4,0.139112
Demented Aggression,Cannibal Corpse,0.000609,0.341839,193.79329,0.991749,0.887481,8,0.215636,-6.261,0,0.144282,150.005,4,0.251027
Sarcophagic Frenzy,Cannibal Corpse,8.5e-05,0.287227,222.88,0.993564,0.604222,6,0.083629,-5.283,1,0.200957,117.385,4,0.083834
Scourge of Iron,Cannibal Corpse,0.000529,0.369216,293.36,0.960893,0.461992,8,0.756474,-6.992,1,0.057639,172.041,4,0.234474
Encased In Concrete,Cannibal Corpse,0.000371,0.406442,193.82667,0.995889,0.249414,6,0.330413,-4.407,1,0.134577,135.092,3,0.197822
As Deep As the Knife Will Go,Cannibal Corpse,0.000139,0.488517,205.78667,0.986545,0.792013,6,0.333612,-4.51,0,0.104137,96.084,4,0.157428
Intestinal Crank,Cannibal Corpse,0.000183,0.209486,234.77333,0.993493,0.822963,6,0.153741,-5.121,1,0.32996,148.154,4,0.308825
Followed Home Then Killed,Cannibal Corpse,0.00032,0.229655,216.54667,0.993326,0.727076,1,0.310603,-4.759,1,0.251242,151.389,3,0.137857
The Strangulation Chair,Cannibal Corpse,0.00049,0.303651,249.52,0.966403,0.396517,10,0.084281,-5.187,0,0.201309,123.857,4,0.292666
Caged...Contorted,Cannibal Corpse,0.000172,0.284314,233.88,0.989784,0.68622,6,0.216443,-5.553,0,0.155558,121.171,4,0.346121
Crucifier Avenged,Cannibal Corpse,0.001225,0.51033,226.33333,0.990441,0.807354,1,0.243536,-5.408,1,0.094864,95.969,4,0.429367
Rabid,Cannibal Corpse,0.001109,0.515241,184.49333,0.994175,0.686823,6,0.397981,-5.718,0,0.059988,107.954,4,0.514576
Torn Through,Cannibal Corpse,0.00051,0.452654,191.38667,0.990697,0.48053,6,0.097749,-4.621,0,0.153969,100.091,1,0.231657
Evisceration Plague,Cannibal Corpse,0.001163,0.292039,287.13333,0.989155,0.779609,1,0.106954,-5.918,1,0.109645,79.775,4,0.127718
"Scattered Remains, Splattered Brains",Cannibal Corpse,2.8e-05,0.229048,192.50667,0.941489,0.33354,2,0.816056,-8.955,1,0.108542,89.095,4,0.075236
Make Them Suffer,Cannibal Corpse,0.001097,0.149657,198.26667,0.994835,0.694397,6,0.828561,-6.892,1,0.15878,92.272,4,0.039793
Death Walking Terror,Cannibal Corpse,3.5e-05,0.200333,214.70667,0.897003,0.902165,1,0.965312,-9.183,1,0.070113,94.099,4,0.400775
Devoured by Vermin,Cannibal Corpse,1e-05,0.252516,218.94667,0.99794,0.005868,4,0.808412,-6.154,0,0.308721,90.264,4,0.035668
Priests Of Sodom,Cannibal Corpse,4.9e-05,0.57079,211.69333,0.996405,0.601131,10,0.186673,-4.907,0,0.246335,94.992,4,0.046128
Scalding Hail,Cannibal Corpse,3.5e-05,0.213175,106.56,0.952499,0.952654,1,0.551334,-10.323,1,0.096591,138.974,4,0.325578
I Will Kill You,Cannibal Corpse,8e-06,0.146533,159.06667,0.909313,0.872979,1,0.899133,-10.135,1,0.062892,142.935,4,0.351598
Staring Through the Eyes of the Dead,Cannibal Corpse,0.000279,0.165479,223.81333,0.998244,0.597276,7,0.718339,-5.887,0,0.138977,134.413,4,0.028926
Hammer Smashed Face (Live),Cannibal Corpse,0.172393,0.161447,300.25333,0.982682,0.713435,10,0.912452,-5.841,1,0.184478,97.952,4,0.122927
"Stripped, Raped, and Strangled",Cannibal Corpse,1e-05,0.198404,258.81333,0.935182,0.851476,1,0.934672,-9.716,0,0.120085,143.595,4,0.209673
